CnBio_ID,CnSmryAct_1_Ttal_nmbr_f_Actins,CnSmryGft_1_Total_Gift_amount
"20171608","1","$90.00"
"20171609","0","$70.00"
"20171610","3","$60.00"
"20171611","2","$210.00"
"20171612","0","$70.00"
"20171613","0","$70.00"
"20171614","0","$60.00"
"20171615","0","$60.00"
"20171616","0","$60.00"
"20171617","0","$90.00"
"20171618","0","$60.00"
"20171619","1","$425.00"
"20171620","0","$90.00"
"20171621","0","$90.00"
"20171622","2","$70.00"
"20171623","0","$180.00"
"20171624","0","$90.00"
"20171625","0","$90.00"
"20171627","0","$125.00"
"20171628","0","$90.00"
"20171629","0","$70.00"
"20171630","0","$70.00"
"20171631","2","$70.00"
"20171632","0","$70.00"
"20171633","1","$90.00"
"20171634","1","$90.00"
"20171635","0","$60.00"
"20171636","0","$70.00"
"20171637","1","$70.00"
"20171638","0","$70.00"
"20171639","1","$90.00"
"20171640","0","$70.00"
"20171641","0","$90.00"
"20171642","0","$60.00"
"20171643","0","$90.00"
"20171644","0","$60.00"
"20171645","0","$70.00"
"20171646","1","$90.00"
"20171647","1","$90.00"
"20171648","0","$70.00"
"20171649","0","$70.00"
"20171650","0","$70.00"
"20171651","0","$90.00"
"20171657","2","$120.00"
"20171659","0","$75.00"
"20171660","1","$70.00"
"20171661","2","$70.00"
"20171662","0","$70.00"
"20171663","0","$70.00"
"20171664","2","$90.00"
"20171665","1","$210.00"
"20171666","0","$70.00"
"20171667","1","$90.00"
"20171668","0","$150.00"
"20171669","0","$90.00"
"20171670","0","$90.00"
"20171671","0","$70.00"
"20171672","0","$90.00"
"20171673","0","$70.00"
"20171674","1","$90.00"
"20171675","0","$90.00"
"20171676","1","$90.00"
"20171677","0","$70.00"
"20171678","0","$90.00"
"20171679","1","$90.00"
"20171680","0","$70.00"
"20171681","0","$90.00"
"20171682","0","$70.00"
"20171683","0","$70.00"
"20171684","0","$90.00"
"20171685","0","$90.00"
"20171686","0","$70.00"
"20171687","0","$70.00"
"20171688","0","$70.00"
"20171689","0","$125.00"
"20171690","1","$90.00"
"20171691","0","$70.00"
"20171692","0","$70.00"
"20171693","0","$90.00"
"20171695","2","$160.00"
"20171696","4","$325.00"
"20171697","0","$90.00"
"20171698","2","$90.00"
"20171699","4","$210.00"
"20171701","0","$90.00"
"20171702","0","$70.00"
"20171703","1","$90.00"
"20171709","0","$0.00"
"20171710","0","$90.00"
"20171711","0","$90.00"
"20171712","0","$70.00"
"20171713","0","$70.00"
"20171714","3","$140.00"
"20171715","0","$90.00"
"20171716","1","$70.00"
"20171717","4","$200.00"
"20171718","0","$90.00"
"20171719","0","$90.00"
"20171728","0","$50.00"
"20171729","2","$70.00"
"20171730","0","$125.00"
"20171731","0","$335.00"
"20171732","1","$50.00"
"20171733","2","$60.00"
"20171734","0","$70.00"
"20171735","0","$60.00"
"20171736","1","$90.00"
"20171737","0","$60.00"
"20171738","0","$50.00"
"20171739","0","$50.00"
"20171740","1","$90.00"
"20171741","0","$70.00"
"20171742","0","$70.00"
"20171744","0","$70.00"
"20171745","0","$70.00"
"20171746","0","$60.00"
"20171747","0","$90.00"
"20171748","0","$70.00"
"20171749","0","$195.00"
"20171750","0","$70.00"
"20171751","0","$70.00"
"20171752","0","$70.00"
"20171753","1","$70.00"
"20171754","0","$90.00"
"20171755","0","$70.00"
"20171756","1","$90.00"
"20171757","0","$90.00"
"20171758","0","$70.00"
"20171759","0","$50.00"
"20171760","0","$70.00"
"20171762","0","$90.00"
"20171763","0","$70.00"
"20171764","0","$70.00"
"20171765","1","$140.00"
"20171766","0","$70.00"
"20171767","0","$90.00"
"20171768","0","$90.00"
"20171769","11","$215.00"
"20171770","0","$90.00"
"20171771","0","$90.00"
"20171772","0","$90.00"
"20171773","0","$60.00"
"20171774","1","$100.00"
"20171775","2","$90.00"
"20171776","0","$70.00"
"20171777","0","$460.00"
"20171778","0","$70.00"
"20171779","0","$60.00"
"20171780","0","$90.00"
"20171781","0","$60.00"
"20171782","2","$0.00"
"20171786","2","$90.00"
"20171787","0","$90.00"
"20171788","0","$90.00"
"20171790","1","$90.00"
"20171791","0","$70.00"
"20171792","0","$90.00"
"20171793","0","$70.00"
"20171795","0","$70.00"
"20171796","0","$315.00"
"20171797","0","$70.00"
"20171798","0","$70.00"
"20171799","0","$70.00"
"20171800","0","$70.00"
"20171801","0","$90.00"
"20171803","1","$90.00"
"20171804","0","$70.00"
"20171805","1","$90.00"
"20171806","0","$70.00"
"20171807","0","$70.00"
"20171808","0","$70.00"
"20171809","0","$70.00"
"20171810","0","$70.00"
"20171811","0","$90.00"
"20171812","0","$90.00"
"20171813","5","$210.00"
"20171816","2","$90.00"
"20171821","0","$0.00"
"20171822","0","$60.00"
"20171824","1","$70.00"
"20171826","3","$180.00"
"20171827","0","$90.00"
"20171828","0","$60.00"
"20171829","0","$90.00"
"20171830","0","$90.00"
"20171831","0","$70.00"
"20171832","0","$70.00"
"20171833","1","$70.00"
"20171834","2","$210.00"
"20171835","0","$70.00"
"20171836","0","$150.00"
"20171838","0","$70.00"
"20171840","0","$60.00"
"20171841","0","$70.00"
"20171842","1","$90.00"
"20171843","0","$60.00"
"20171844","3","$315.00"
"20171845","1","$90.00"
"20171846","0","$90.00"
"20171847","0","$90.00"
"20171848","0","$70.00"
"20171849","0","$70.00"
"20171850","0","$90.00"
"20171851","0","$70.00"
"20171852","1","$70.00"
"20171853","0","$70.00"
"20171854","0","$70.00"
"20171855","1","$90.00"
"20171856","0","$70.00"
"20171857","0","$70.00"
"20171858","0","$90.00"
"20171859","0","$90.00"
"20171860","0","$90.00"
"20171861","2","$70.00"
"20171862","0","$70.00"
"20171863","0","$70.00"
"20171864","0","$70.00"
"20171865","0","$70.00"
"20171866","0","$70.00"
"20171867","0","$70.00"
"20171869","0","$90.00"
"20171870","0","$70.00"
"20171876","0","$0.00"
"20171877","0","$60.00"
"20171878","0","$70.00"
"20171879","0","$70.00"
"20171880","0","$70.00"
"20171881","0","$70.00"
"20171882","0","$70.00"
"20171883","0","$70.00"
"20171884","0","$70.00"
"20171885","2","$125.00"
"20171887","1","$160.00"
"20171893","2","$125.00"
"20171894","0","$60.00"
"20171895","1","$70.00"
"20171896","0","$60.00"
"20171897","0","$125.00"
"20171898","0","$125.00"
"20171900","0","$40.00"
"20171901","1","$90.00"
"20171903","3","$70.00"
"20171904","2","$50.00"
"20171905","0","$310.00"
"20171906","1","$90.00"
"20171907","1","$90.00"
"20171908","0","$90.00"
"20171909","2","$70.00"
"20171910","0","$50.00"
"20171911","0","$210.00"
"20171912","0","$90.00"
"20171913","3","$90.00"
"20171914","0","$355.00"
"20171915","0","$70.00"
"20171916","0","$70.00"
"20171917","0","$90.00"
"20171918","1","$60.00"
"20171919","1","$70.00"
"20171920","0","$90.00"
"20171921","0","$90.00"
"20171922","2","$315.00"
"20171923","0","$200.00"
"20171924","0","$90.00"
"20171925","0","$215.00"
"20171926","0","$190.00"
"20171934","2","$170.00"
"20171935","1","$70.00"
"20171936","3","$60.00"
"20171937","0","$60.00"
"20171938","5","$90.00"
"20171939","0","$70.00"
"20171940","0","$70.00"
"20171941","0","$70.00"
"20171942","0","$70.00"
"20171943","0","$70.00"
"20171944","0","$70.00"
"20171945","0","$70.00"
"20171946","0","$70.00"
"20171947","1","$70.00"
"20171948","1","$90.00"
"20171949","0","$70.00"
"20171950","0","$90.00"
"20171951","0","$70.00"
"20171952","1","$90.00"
"20171953","0","$70.00"
"20171954","2","$70.00"
"20171955","1","$90.00"
"20171956","0","$125.00"
"20171957","2","$90.00"
"20171958","1","$90.00"
"20171959","1","$70.00"
"20171960","0","$90.00"
"20171961","1","$90.00"
"20171962","4","$90.00"
"20171963","0","$70.00"
"20171964","1","$70.00"
"20171965","0","$70.00"
"20171966","2","$90.00"
"20171969","1","$90.00"
"20171970","0","$90.00"
"20171971","0","$90.00"
"20171972","0","$70.00"
"20171973","5","$180.00"
"20171974","0","$70.00"
"20171975","0","$70.00"
"20171976","0","$90.00"
"20171977","0","$70.00"
"20171978","0","$90.00"
"20171979","1","$120.00"
"20171980","0","$90.00"
"20171981","0","$60.00"
"20171982","0","$180.00"
"20171983","0","$70.00"
"20171984","0","$70.00"
"20171985","0","$70.00"
"20171986","0","$70.00"
"20171987","0","$70.00"
"20171988","0","$90.00"
"20171989","0","$90.00"
"20171990","0","$60.00"
"20171991","0","$70.00"
"20171992","0","$70.00"
"20171993","0","$70.00"
"20171994","0","$90.00"
"20171995","0","$70.00"
"20171996","0","$70.00"
"20171997","0","$70.00"
"20171998","0","$70.00"
"20171999","0","$70.00"
"20172000","2","$315.00"
"20172001","0","$60.00"
"20172002","0","$90.00"
"20172003","0","$125.00"
"20172004","0","$70.00"
"20172005","1","$70.00"
"20172006","3","$70.00"
"20172010","1","$70.00"
"20172014","1","$180.00"
"20172015","0","$60.00"
"20172016","1","$90.00"
"20172017","0","$70.00"
"20172018","1","$255.00"
"20172019","0","$70.00"
"20172020","0","$70.00"
"20172021","0","$70.00"
"20172022","1","$50.00"
"20172023","0","$70.00"
"20172024","0","$70.00"
"20172025","0","$70.00"
"20172026","0","$70.00"
"20172027","7","$370.00"
"20172028","0","$70.00"
"20172029","0","$70.00"
"20172030","0","$90.00"
"20172032","0","$70.00"
"20172033","0","$50.00"
"20172034","0","$70.00"
"20172035","0","$90.00"
"20172037","0","$0.00"
"20172038","0","$125.00"
"20172039","2","$200.00"
"20172040","1","$425.00"
"20172041","3","$90.00"
"20172043","0","$90.00"
"20172047","0","$0.00"
"20172048","0","$0.00"
"20172058","0","$70.00"
"20172059","0","$70.00"
"20172060","0","$140.00"
"20172062","0","$90.00"
"20172063","0","$60.00"
"20172064","0","$70.00"
"20172065","0","$70.00"
"20172066","0","$90.00"
"20172067","0","$70.00"
"20172068","5","$60.00"
"20172069","0","$70.00"
"20172070","1","$70.00"
"20172071","0","$90.00"
"20172072","3","$120.00"
"20172073","0","$90.00"
"20172080","0","$70.00"
"20172081","1","$60.00"
"20172082","0","$90.00"
"20172083","0","$70.00"
"20172084","0","$90.00"
"20172085","0","$60.00"
"20172086","0","$70.00"
"20172087","0","$70.00"
"20172088","0","$70.00"
"20172089","0","$70.00"
"20172091","1","$90.00"
"20172092","0","$90.00"
"20172093","0","$70.00"
"20172094","1","$70.00"
"20172095","0","$70.00"
"20172096","0","$90.00"
"20172097","1","$90.00"
"20172098","0","$90.00"
"20172099","0","$90.00"
"20172105","1","$70.00"
"20172106","0","$60.00"
"20172107","0","$90.00"
"20172109","0","$90.00"
"20172110","1","$70.00"
"20172111","0","$70.00"
"20172112","0","$70.00"
"20172113","0","$70.00"
"20172114","0","$70.00"
"20172115","0","$70.00"
"20172116","0","$70.00"
"20172117","0","$70.00"
"20172118","0","$90.00"
"20172119","0","$90.00"
"20172120","0","$90.00"
"20172121","0","$60.00"
"20172122","0","$90.00"
"20172123","1","$70.00"
"20172124","0","$70.00"
"20172125","2","$60.00"
"20172126","0","$90.00"
"20172127","2","$90.00"
"20172128","3","$90.00"
"20172129","0","$90.00"
"20172130","0","$90.00"
"20172140","0","$70.00"
"20172141","0","$70.00"
"20172142","0","$90.00"
"20172143","0","$60.00"
"20172144","0","$90.00"
"20172145","0","$90.00"
"20172146","0","$90.00"
"20172147","0","$90.00"
"20172148","0","$60.00"
"20172149","0","$90.00"
"20172150","0","$90.00"
"20172152","0","$70.00"
"20172154","3","$60.00"
"20172155","1","$70.00"
"20172156","0","$70.00"
"20172157","0","$70.00"
"20172158","0","$70.00"
"20172159","0","$70.00"
"20172160","0","$90.00"
"20172161","0","$90.00"
"20172162","0","$90.00"
"20172163","11","$110.00"
"20172164","0","$90.00"
"20172165","0","$60.00"
"20172166","3","$375.00"
"20172167","2","$60.00"
"20172168","0","$70.00"
"20172169","1","$70.00"
"20172170","0","$70.00"
"20172171","0","$90.00"
"20172172","2","$90.00"
"20172173","0","$500.00"
"20172174","0","$90.00"
"20172175","1","$90.00"
"20172176","1","$60.00"
"20172177","0","$90.00"
"20172178","0","$70.00"
"20172179","0","$90.00"
"20172180","0","$90.00"
"20172181","3","$180.00"
"20172182","0","$90.00"
"20172183","0","$90.00"
"20172184","0","$70.00"
"20172185","0","$90.00"
"20172186","0","$90.00"
"20172187","0","$60.00"
"20172188","4","$90.00"
"20172189","0","$140.00"
"20172198","1","$125.00"
"20172201","1","$200.00"
"20172202","0","$90.00"
"20172203","2","$230.00"
"20172204","1","$90.00"
"20172206","0","$90.00"
"20172207","1","$90.00"
"20172208","0","$90.00"
"20172209","0","$90.00"
"20172210","0","$70.00"
"20172211","0","$70.00"
"20172212","3","$90.00"
"20172213","0","$70.00"
"20172214","0","$70.00"
"20172215","1","$60.00"
"20172216","0","$90.00"
"20172217","1","$90.00"
"20172218","0","$70.00"
"20172219","2","$70.00"
"20172220","0","$70.00"
"20172221","2","$125.00"
"20172222","0","$90.00"
"20172223","0","$90.00"
"20172224","3","$90.00"
"20172226","0","$0.00"
"20172229","0","$90.00"
"20172230","0","$70.00"
"20172231","1","$245.00"
"20172232","1","$60.00"
"20172233","0","$70.00"
"20172234","0","$70.00"
"20172235","0","$70.00"
"20172236","0","$70.00"
"20172237","0","$180.00"
"20172238","2","$90.00"
"20172239","0","$50.00"
"20172240","6","$60.00"
"20172241","2","$90.00"
"20172242","0","$90.00"
"20172243","0","$90.00"
"20172244","4","$90.00"
"20172245","0","$125.00"
"20172246","1","$90.00"
"20172250","7","$315.00"
"20172251","2","$160.00"
"20172252","2","$60.00"
"20172257","2","$0.00"
"20172260","1","$0.00"
"20172261","4","$140.00"
"20172262","0","$90.00"
"20172269","1","$70.00"
"20172270","0","$70.00"
"20172271","5","$200.00"
"20172272","0","$70.00"
"20172273","0","$60.00"
"20172274","0","$90.00"
"20172275","0","$90.00"
"20172276","0","$180.00"
"20172277","0","$340.00"
"20172278","0","$60.00"
"20172279","1","$90.00"
"20172280","0","$70.00"
"20172281","1","$245.00"
"20172282","0","$90.00"
"20172283","1","$50.00"
"20172284","0","$50.00"
"20172285","0","$90.00"
"20172286","0","$70.00"
"20172287","0","$90.00"
"20172288","2","$70.00"
"20172289","0","$70.00"
"20172290","1","$315.00"
"20172291","1","$90.00"
"20172292","0","$90.00"
"20172293","0","$160.00"
"20172294","0","$70.00"
"20172295","4","$90.00"
"20172296","0","$70.00"
"20172297","0","$60.00"
"20172298","0","$70.00"
"20172299","1","$90.00"
"20172300","0","$70.00"
"20172301","0","$120.00"
"20172302","0","$125.00"
"20172303","0","$60.00"
"20172304","0","$125.00"
"20172305","0","$70.00"
"20172306","0","$90.00"
"20172307","0","$90.00"
"20172308","0","$70.00"
"20172309","0","$70.00"
"20172310","0","$70.00"
"20172311","1","$70.00"
"20172312","0","$70.00"
"20172313","0","$200.00"
"20172314","0","$70.00"
"20172315","0","$90.00"
"20172316","0","$210.00"
"20172317","3","$70.00"
"20172318","0","$90.00"
"20172319","0","$90.00"
"20172320","0","$50.00"
"20172321","1","$70.00"
"20172322","0","$90.00"
"20172323","5","$70.00"
"20172324","1","$90.00"
"20172325","0","$70.00"
"20172326","1","$60.00"
"20172327","2","$90.00"
"20172328","0","$70.00"
"20172329","1","$90.00"
"20172331","5","$60.00"
"20172332","0","$90.00"
"20172333","0","$90.00"
"20172334","0","$90.00"
"20172342","0","$70.00"
"20172343","2","$90.00"
"20172344","3","$90.00"
"20172345","0","$90.00"
"20172346","0","$70.00"
"20172347","0","$70.00"
"20172348","0","$70.00"
"20172349","0","$90.00"
"20172350","0","$70.00"
"20172351","0","$90.00"
"20172352","0","$90.00"
"20172353","0","$70.00"
"20172354","0","$90.00"
"20172355","0","$560.00"
"20172356","0","$70.00"
"20172358","1","$90.00"
"20172359","2","$90.00"
"20172360","0","$70.00"
"20172361","0","$70.00"
"20172362","0","$60.00"
"20172364","0","$70.00"
"20172365","0","$70.00"
"20172366","0","$70.00"
"20172368","0","$70.00"
"20172370","0","$140.00"
"20172371","0","$90.00"
"20172372","0","$70.00"
"20172373","0","$210.00"
"20172374","0","$90.00"
"20172375","2","$90.00"
"20172376","0","$70.00"
"20172377","0","$90.00"
"20172380","0","$70.00"
"20172381","6","$180.00"
"20172382","4","$170.00"
"20172383","0","$60.00"
"20172384","2","$70.00"
"20172385","0","$90.00"
"20172386","1","$90.00"
"20172391","1","$100.00"
"20172392","1","$70.00"
"20172407","1","$90.00"
"20172408","1","$70.00"
"20172409","11","$120.00"
"20172410","0","$140.00"
"20172412","1","$90.00"
"20172413","0","$90.00"
"20172414","3","$60.00"
"20172415","0","$120.00"
"20172416","1","$90.00"
"20172417","0","$70.00"
"20172418","1","$60.00"
"20172419","1","$90.00"
"20172420","0","$120.00"
"20172421","0","$70.00"
"20172423","0","$90.00"
"20172424","0","$60.00"
"20172425","0","$90.00"
"20172426","0","$70.00"
"20172427","0","$90.00"
"20172428","0","$70.00"
"20172429","0","$70.00"
"20172430","0","$70.00"
"20172431","0","$70.00"
"20172432","1","$70.00"
"20172433","0","$70.00"
"20172434","9","$90.00"
"20172435","0","$70.00"
"20172437","7","$135.00"
"20172438","0","$70.00"
"20172439","0","$90.00"
"20172440","0","$90.00"
"20172441","2","$195.00"
"20172442","0","$90.00"
"20172443","0","$70.00"
"20172444","0","$70.00"
"20172445","0","$70.00"
"20172446","0","$70.00"
"20172447","0","$60.00"
"20172448","1","$70.00"
"20172449","0","$70.00"
"20172450","0","$70.00"
"20172451","0","$70.00"
"20172452","0","$70.00"
"20172453","0","$125.00"
"20172454","1","$125.00"
"20172455","1","$520.00"
"20172456","0","$90.00"
"20172457","1","$60.00"
"20172458","0","$70.00"
"20172459","0","$90.00"
"20172461","0","$90.00"
"20172462","0","$90.00"
"20172463","2","$70.00"
"20172465","0","$90.00"
"20172466","2","$90.00"
"20172467","1","$90.00"
"20172468","0","$70.00"
"20172469","0","$70.00"
"20172471","0","$70.00"
"20172472","0","$90.00"
"20172473","0","$90.00"
"20172474","0","$70.00"
"20172475","0","$70.00"
"20172476","0","$70.00"
"20172477","0","$70.00"
"20172478","0","$90.00"
"20172479","0","$315.00"
"20172480","0","$90.00"
"20172481","0","$70.00"
"20172482","5","$615.00"
"20172483","0","$70.00"
"20172484","0","$70.00"
"20172485","0","$90.00"
"20172486","3","$90.00"
"20172487","0","$70.00"
"20172488","0","$90.00"
"20172489","1","$90.00"
"20172490","2","$90.00"
"20172491","1","$160.00"
"20172492","0","$70.00"
"20172493","0","$90.00"
"20172494","0","$70.00"
"20172495","0","$70.00"
"20172496","2","$60.00"
"20172497","0","$130.00"
"20172498","11","$290.00"
"20172499","0","$70.00"
"20172504","2","$100.00"
"20172505","1","$90.00"
"20172506","0","$520.00"
"20172507","0","$90.00"
"20172508","0","$90.00"
"20172509","1","$60.00"
"20172510","0","$70.00"
"20172511","0","$70.00"
"20172512","1","$60.00"
"20172513","0","$90.00"
"20172514","1","$50.00"
"20172515","0","$90.00"
"20172516","0","$90.00"
"20172517","0","$70.00"
"20172518","0","$70.00"
"20172519","0","$70.00"
"20172520","0","$90.00"
"20172521","0","$70.00"
"20172522","0","$70.00"
"20172523","0","$70.00"
"20172524","0","$60.00"
"20172525","0","$60.00"
"20172526","0","$70.00"
"20172527","2","$90.00"
"20172528","3","$60.00"
"20172530","2","$0.00"
"20172531","0","$50.00"
"20172541","1","$90.00"
"20172542","2","$50.00"
"20172543","1","$60.00"
"20172544","0","$70.00"
"20172545","0","$90.00"
"20172546","3","$60.00"
"20172547","3","$90.00"
"20172548","0","$70.00"
"20172549","0","$60.00"
"20172550","0","$70.00"
"20172551","2","$315.00"
"20172552","0","$90.00"
"20172553","11","$265.00"
"20172554","0","$70.00"
"20172555","2","$90.00"
"20172558","0","$70.00"
"20172559","0","$90.00"
"20172560","0","$90.00"
"20172561","0","$180.00"
"20172562","1","$90.00"
"20172563","0","$60.00"
"20172564","8","$70.00"
"20172565","0","$70.00"
"20172566","0","$70.00"
"20172567","0","$90.00"
"20172568","0","$60.00"
"20172569","3","$140.00"
"20172571","7","$90.00"
"20172572","1","$170.00"
"20172573","0","$90.00"
"20172574","0","$70.00"
"20172575","0","$70.00"
"20172576","0","$60.00"
"20172577","0","$125.00"
"20172583","0","$175.00"
"20172589","0","$70.00"
"20172590","0","$70.00"
"20172591","1","$90.00"
"20172592","0","$70.00"
"20172593","0","$90.00"
"20172594","0","$70.00"
"20172595","0","$70.00"
"20172596","0","$60.00"
"20172597","1","$60.00"
"20172598","0","$70.00"
"20172599","3","$90.00"
"20172600","14","$525.00"
"20172601","0","$90.00"
"20172602","0","$70.00"
"20172603","0","$90.00"
"20172604","0","$70.00"
"20172605","3","$90.00"
"20172606","3","$60.00"
"20172607","0","$90.00"
"20172608","0","$90.00"
"20172609","0","$70.00"
"20172610","2","$90.00"
"20172611","4","$90.00"
"20172612","0","$90.00"
"20172613","2","$90.00"
"20172615","2","$90.00"
"20172616","0","$90.00"
"20172621","1","$105.00"
"20172622","0","$70.00"
"20172623","0","$70.00"
"20172624","0","$140.00"
"20172625","0","$70.00"
"20172626","0","$70.00"
"20172627","2","$70.00"
"20172628","0","$90.00"
"20172629","0","$90.00"
"20172638","0","$90.00"
"20172639","1","$250.00"
"20172641","17","$610.00"
